time,Open,High,Low,Close,Volume
2022-12-31 22:00:00+00:00,0.92445,0.95489,0.9122,0.93869,2459022
2023-01-31 22:00:00+00:00,0.93884,0.94982,0.91026,0.91822,1769902
2023-02-28 22:00:00+00:00,0.91843,0.92321,0.90291,0.90358,2168909
2023-03-31 21:00:00+00:00,0.90186,0.91273,0.89436,0.8962,1050343
2023-04-30 21:00:00+00:00,0.89565,0.91068,0.87838,0.88282,1123871
2023-05-31 21:00:00+00:00,0.88188,0.91174,0.87442,0.88236,1218264
2023-06-30 21:00:00+00:00,0.88262,0.90567,0.87726,0.88602,1368149
2023-07-31 21:00:00+00:00,0.88658,0.88698,0.86252,0.8759,1919006
2023-08-31 21:00:00+00:00,0.87618,0.8827,0.85648,0.87368,1396766
2023-09-30 21:00:00+00:00,0.87184,0.8835,0.85848,0.8792,1392793
2023-10-31 21:00:00+00:00,0.87872,0.90426,0.87662,0.89562,839387
2023-11-30 22:00:00+00:00,0.89572,0.9065,0.88778,0.90284,854212
2023-12-31 22:00:00+00:00,0.90174,0.9058,0.88014,0.88227,1248048
2024-01-31 22:00:00+00:00,0.88242,0.889,0.87264,0.8823,878292
2024-02-29 22:00:00+00:00,0.88212,0.89504,0.88059,0.8827,908408
2024-03-31 21:00:00+00:00,0.8827,0.90074,0.87817,0.89181,1051128
2024-04-30 21:00:00+00:00,0.89182,0.91258,0.89094,0.9067,1051783
2024-05-31 21:00:00+00:00,0.90686,0.91827,0.90458,0.91238,980939
2024-06-30 21:00:00+00:00,0.91356,0.92642,0.89739,0.90327,1203344
2024-07-31 21:00:00+00:00,0.90286,0.91966,0.88536,0.91286,1253050
2024-08-31 21:00:00+00:00,0.91254,0.93772,0.90182,0.93517,1080785
2024-09-30 21:00:00+00:00,0.93498,0.93771,0.90996,0.917,1617621
2024-10-31 21:00:00+00:00,0.91728,0.92712,0.90449,0.91283,1760955
2024-11-30 22:00:00+00:00,0.91108,0.91356,0.88957,0.88998,1054178
