Trade#,Symbol,Direction,Entry Date,Entry Price,Stop Loss Price,TP1 Price,TP2 Price,TP3 Price,TP4 Price,TP5 Price,Exit Date,Exit Price,TP1 Hit?,TP2 Hit?,TP3 Hit?,TP4 Hit?,TP5 Hit?,SL Hit?,Final Exit Reason,R Multiple,Profit/Loss USD,Confluence Score,Holding Time (hours),Lot Size,Risk Pips,ADX Value,Validation Notes
150,EUR_GBP,BULLISH,2023-02-13 22:00:00+00:00,0.88104228,0.871018550335861,0.8870565177984834,0.8930707555969668,0.901089739328278,0.9061016041603475,0.9161253338244865,2023-05-08 21:00:00+00:00,0.8718723470821232,Yes,No,No,No,No,No,TP1+Trail,-0.91,-1006.3,15,2015.0,1.1,100.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
151,GBP_USD,BEARISH,2023-02-13 22:00:00+00:00,1.22629526,1.2475081640813186,1.213567517551209,1.200839775102418,1.1838694518373631,1.173262999796704,1.1520500957153854,2023-02-15 22:00:00+00:00,1.2045595816738026,Yes,Yes,No,No,No,No,TP2+Trail,1.02,1127.11,15,48.0,0.52,212.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
152,ETH_USD,BEARISH,2023-02-14 22:00:00+00:00,1592.26384,1727.4653319379083,1511.142944837255,1430.02204967451,1321.8608561241836,1254.2601101552295,1119.058618217321,2023-02-15 22:00:00+00:00,1727.5403319379084,No,No,No,No,No,Yes,SL,-1.0,-1100.61,15,24.0,8.14,13520.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
153,ETH_USD,BEARISH,2023-02-14 22:00:00+00:00,1582.74058,1678.3576174279292,1525.3703575432423,1468.0001350864848,1391.5065051441413,1343.6979864301766,1248.0809490022475,2023-02-15 22:00:00+00:00,1678.4326174279292,No,No,No,No,No,Yes,SL,-1.0,-1100.86,15,24.0,11.5,9561.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
154,BTC_USD,BEARISH,2023-02-14 22:00:00+00:00,22751.6136,23883.79134718974,22072.306951686158,21393.00030337231,20487.25810562052,19921.169232025648,18788.99148483591,2023-02-15 22:00:00+00:00,23891.29134718974,No,No,No,No,No,Yes,SL,-1.01,-1107.29,15,24.0,0.97,1132.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
155,USD_CAD,BULLISH,2023-02-14 22:00:00+00:00,1.34290774,1.3319464586604453,1.3494845088037328,1.3560612776074656,1.3648303026791095,1.370310943348887,1.3812722246884417,2023-02-22 22:00:00+00:00,1.353776698219928,Yes,Yes,No,No,No,No,TP2+Trail,0.99,1090.74,14,192.0,1.35,109.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
156,GBP_CAD,BULLISH,2023-02-20 22:00:00+00:00,1.62088224,1.6022634176096726,1.6320535334341966,1.6432248268683929,1.6581198847806549,1.6674292959758186,1.686048118366146,2023-02-28 22:00:00+00:00,1.6398681917337472,Yes,Yes,No,No,No,No,TP2+Trail,1.02,1121.69,15,192.0,0.59,186.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
157,GBP_CAD,BULLISH,2023-02-20 22:00:00+00:00,1.63272138,1.6020761504849368,1.6511085177090379,1.6694956554180758,1.6940118390301264,1.709334453787658,1.7399796833027212,2023-03-12 21:00:00+00:00,1.664455323285967,Yes,Yes,No,No,No,No,TP2+Trail,1.04,1139.08,15,479.0,0.36,306.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
158,GBP_NZD,BULLISH,2023-02-20 22:00:00+00:00,1.92428336,1.9005346251232997,1.9385326009260202,1.9527818418520404,1.9717808297534005,1.9836551971917507,2.007403932068451,2023-02-22 22:00:00+00:00,1.9487070189693023,Yes,Yes,No,No,No,No,TP2+Trail,1.03,1131.26,15,48.0,0.46,237.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
159,GBP_AUD,BULLISH,2023-02-20 22:00:00+00:00,1.7516044,1.7329528361905382,1.762795338285677,1.773986276571354,1.7889075276189235,1.7982333095236545,1.816884873333116,2023-02-22 22:00:00+00:00,1.7706250576380294,Yes,Yes,No,No,No,No,TP2+Trail,1.02,1121.77,14,48.0,0.59,186.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
160,GBP_AUD,BULLISH,2023-02-20 22:00:00+00:00,1.76503312,1.7333427466667335,1.78404734399996,1.8030615679999198,1.828413866666533,1.8442590533331664,1.8759494266664327,2023-03-12 21:00:00+00:00,1.8145123617332273,Yes,Yes,Yes,No,No,No,TP3+Trail,1.56,1717.47,14,479.0,0.35,316.9,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
161,GBP_USD,BEARISH,2023-02-20 22:00:00+00:00,1.21034986,1.2320982443093091,1.1973008294144145,1.184251798828829,1.1668530913813817,1.155978899226727,1.134230514917418,2023-03-08 22:00:00+00:00,1.1880465726321323,Yes,Yes,No,No,No,No,TP2+Trail,1.03,1128.07,15,384.0,0.51,217.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
162,SPX500_USD,BULLISH,2023-02-21 22:00:00+00:00,3990.8054,3857.7600595283843,4070.6326042829696,4150.459808565939,4256.896080943232,4323.41875117904,4456.464091650656,2023-03-09 22:00:00+00:00,3878.297314003843,Yes,No,No,No,No,No,TP1+Trail,-0.85,-930.2,15,384.0,8.27,1330.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
163,GBP_AUD,BEARISH,2023-02-21 22:00:00+00:00,1.76843452,1.8010586590501156,1.7488600365699307,1.7292855531398612,1.7031862418997687,1.686874172374711,1.6542500333245953,2023-02-27 22:00:00+00:00,1.8018086590501157,No,No,No,No,No,Yes,SL,-1.02,-1125.29,15,144.0,0.34,326.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
164,AUD_NZD,BULLISH,2023-02-21 22:00:00+00:00,1.09697236,1.0902377045477862,1.1010131532713283,1.1050539465426568,1.1104416709044278,1.1138089986305348,1.1205436540827485,2023-02-27 22:00:00+00:00,1.0894877045477862,No,No,No,No,No,Yes,SL,-1.11,-1222.5,15,144.0,1.63,67.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
165,SPX500_USD,BEARISH,2023-02-22 22:00:00+00:00,3971.5846,4202.229670064629,3833.1975579612226,3694.810515922445,3510.294459870742,3394.971924838427,3164.326854773798,2023-05-17 21:00:00+00:00,4166.076458854289,Yes,No,No,No,No,No,TP1+Trail,-0.84,-927.58,15,2015.0,4.77,2306.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
166,GBP_AUD,BEARISH,2023-02-22 22:00:00+00:00,1.76843452,1.8009312548322503,1.7489364791006499,1.7294384382012997,1.7034410503354995,1.6871926829193744,1.6546959480871242,2023-02-27 22:00:00+00:00,1.8016812548322503,No,No,No,No,No,Yes,SL,-1.02,-1125.39,15,120.0,0.34,325.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
167,NZD_CHF,BEARISH,2023-02-22 22:00:00+00:00,0.58097408,0.5867061728436999,0.57753482429378,0.5740955685875601,0.5695098943126001,0.5666438478907502,0.5609117550470503,2023-02-28 22:00:00+00:00,0.5865390379887079,Yes,No,No,No,No,No,TP1+Trail,-0.97,-1067.93,15,144.0,1.92,57.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
168,GBP_CAD,BULLISH,2023-02-23 22:00:00+00:00,1.62468,1.6028112694928758,1.6378012383042744,1.6509224766085489,1.6684174610142481,1.6793518262678102,1.7012205567749343,2023-02-28 22:00:00+00:00,1.6471108543375514,Yes,Yes,No,No,No,No,TP2+Trail,1.03,1128.27,15,120.0,0.5,218.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
169,CAD_JPY,BULLISH,2023-02-23 22:00:00+00:00,99.11826,97.88258236437785,99.8596665813733,100.60107316274659,101.58961527124431,102.20745408905539,103.44313172467754,2023-02-28 22:00:00+00:00,100.3530782937595,Yes,Yes,No,No,No,No,TP2+Trail,1.0,1099.24,15,120.0,0.01,123.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
170,EUR_CHF,BEARISH,2023-02-26 22:00:00+00:00,0.9939631,1.001618175097297,0.9893700549416218,0.9847770098832436,0.978652949805406,0.9748254122567575,0.9671703371594604,2023-02-28 22:00:00+00:00,1.002368175097297,No,No,No,No,No,Yes,SL,-1.1,-1207.77,15,48.0,1.44,76.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
171,EUR_CHF,BULLISH,2023-02-26 22:00:00+00:00,0.9943066,0.9833716413562936,1.000867575186224,1.0074285503724478,1.0161765172874129,1.021643996609266,1.0325789552529725,2023-03-09 22:00:00+00:00,0.9843712347392867,Yes,No,No,No,No,No,TP1+Trail,-0.91,-999.45,15,264.0,1.01,109.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
172,GBP_CHF,BEARISH,2023-02-26 22:00:00+00:00,1.12866,1.1463970280982216,1.118017783141067,1.107375566282134,1.0931859438035567,1.0843174297544458,1.0665804016562244,2023-03-12 21:00:00+00:00,1.110608750215885,Yes,Yes,No,No,No,No,TP2+Trail,1.02,1119.49,15,335.0,0.62,177.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
173,GBP_CHF,BEARISH,2023-02-27 22:00:00+00:00,1.1304397000000002,1.1467124147061127,1.1206760711763326,1.110912442352665,1.097894270587775,1.0897579132347186,1.0734851985286062,2023-03-12 21:00:00+00:00,1.113940622411521,Yes,Yes,No,No,No,No,TP2+Trail,1.01,1115.3,15,311.0,0.68,162.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
174,EUR_USD,BEARISH,2023-02-28 22:00:00+00:00,1.06867176,1.077844179262702,1.0631683084423786,1.0576648568847575,1.0503269214745958,1.0457407118432447,1.0365682925805428,2023-03-02 22:00:00+00:00,1.0596989955815357,Yes,Yes,No,No,No,No,TP2+Trail,0.98,1076.06,15,48.0,1.2,91.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
175,EUR_USD,BEARISH,2023-02-28 22:00:00+00:00,1.06831268,1.0777338807439376,1.0626599595536375,1.057007239107275,1.0494702785121248,1.044759678140156,1.0353384773962184,2023-03-08 22:00:00+00:00,1.0590762072114261,Yes,Yes,No,No,No,No,TP2+Trail,0.98,1078.43,15,192.0,1.17,94.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
176,EUR_USD,BEARISH,2023-02-28 22:00:00+00:00,1.06642942,1.0777289606907992,1.0596496955855204,1.052869971171041,1.0438303386184016,1.038180568273002,1.0268810275822027,2023-03-08 22:00:00+00:00,1.0552019068677527,Yes,Yes,No,No,No,No,TP2+Trail,0.99,1092.99,15,192.0,0.97,113.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
177,NZD_JPY,BULLISH,2023-02-28 22:00:00+00:00,84.402352,83.277457348695,85.07728879078299,85.752225581566,86.65214130260999,87.21458862826249,88.33948327956749,2023-03-08 22:00:00+00:00,83.3824404929038,Yes,No,No,No,No,No,TP1+Trail,-0.91,-997.34,15,192.0,0.01,112.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
178,NZD_USD,BULLISH,2023-02-28 22:00:00+00:00,0.61790792,0.6094276548427663,0.6229960790943403,0.6280842381886805,0.6348684503144676,0.6391085828930845,0.6475888480503182,2023-03-07 22:00:00+00:00,0.6100344972679237,Yes,No,No,No,No,No,TP1+Trail,-0.93,-1021.28,15,168.0,1.3,84.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
179,GBP_NZD,BULLISH,2023-02-28 22:00:00+00:00,1.92428336,1.9004189376144927,1.9386020134313044,1.952920666862609,1.9720122047710147,1.9839444159637685,2.0078088383492756,2023-03-12 21:00:00+00:00,1.948829647728638,Yes,Yes,No,No,No,No,TP2+Trail,1.03,1131.43,15,287.0,0.46,238.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
180,CAD_JPY,BULLISH,2023-02-28 22:00:00+00:00,99.844476,98.65717547068068,100.5568563175916,101.26923663518318,102.21907705863863,102.81272732329829,104.0000278526176,2023-03-08 22:00:00+00:00,98.77214355537177,Yes,No,No,No,No,No,TP1+Trail,-0.9,-993.49,15,192.0,0.01,118.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
181,NZD_CAD,BULLISH,2023-02-28 22:00:00+00:00,0.85051876,0.8334607079576816,0.8607535912253911,0.8709884224507822,0.884634864084637,0.8931638901057962,0.9102219421481147,2023-04-10 21:00:00+00:00,0.8354399962844525,Yes,No,No,No,No,No,TP1+Trail,-0.88,-972.36,15,983.0,0.64,170.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
182,NZD_CHF,BULLISH,2023-02-28 22:00:00+00:00,0.5850141,0.5719818758419006,0.5928334344948596,0.6006527689897192,0.6110785483161987,0.6175946603952484,0.6306268845533477,2023-03-08 22:00:00+00:00,0.5712318758419006,No,No,No,No,No,Yes,SL,-1.06,-1163.3,14,192.0,0.84,130.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
183,BTC_USD,BEARISH,2023-02-28 22:00:00+00:00,23563.3,24668.34103734256,22900.275377594462,22237.250755188925,21353.217925314875,20800.697406643594,19695.656369301032,2023-03-05 22:00:00+00:00,22399.456500416884,Yes,Yes,No,No,No,No,TP2+Trail,1.05,1158.53,15,120.0,1.0,1105.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
184,BTC_USD,BEARISH,2023-02-28 22:00:00+00:00,23771.239999999998,24668.209578676608,23233.05825279403,22694.876505588065,21977.30084264678,21528.816053308474,20631.846474631864,2023-03-07 22:00:00+00:00,22357.04321779757,Yes,Yes,Yes,No,No,No,TP3+Trail,1.58,1734.3,14,168.0,1.23,897.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
185,GBP_CAD,BULLISH,2023-03-01 22:00:00+00:00,1.62422,1.602718873724126,1.6371206757655243,1.6500213515310487,1.667222252551748,1.677972815689685,1.699473941965559,2023-03-12 21:00:00+00:00,1.6575492851472602,Yes,Yes,Yes,No,No,No,TP3+Trail,1.55,1705.13,15,263.0,0.51,215.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
186,BTC_USD,BEARISH,2023-03-01 22:00:00+00:00,23771.239999999998,24655.452391818093,23240.71256490914,22710.185129818285,22002.815216363808,21560.70902045476,20676.496628636665,2023-03-05 22:00:00+00:00,22377.263358968317,Yes,Yes,Yes,No,No,No,TP3+Trail,1.58,1734.17,15,96.0,1.24,884.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
187,EUR_USD,BULLISH,2023-03-02 22:00:00+00:00,1.06113226,1.0499734907761848,1.067827521534289,1.074522783068578,1.0834497984476301,1.0890291830595378,1.1001879522833526,2023-03-13 21:00:00+00:00,1.072210555377244,Yes,Yes,No,No,No,No,TP2+Trail,0.99,1092.07,15,263.0,0.99,111.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
188,ETH_USD,BULLISH,2023-03-02 22:00:00+00:00,1561.55502,1447.6050773133634,1629.924985611982,1698.294951223964,1789.4549053732733,1846.4298767165915,1960.3798194032283,2023-03-08 22:00:00+00:00,1447.5300773133633,No,No,No,No,No,Yes,SL,-1.0,-1100.72,14,144.0,9.65,11395.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
189,ETH_USD,BEARISH,2023-03-02 22:00:00+00:00,1582.74058,1695.315048710374,1515.1958987737755,1447.6512175475511,1357.5916425792518,1301.304408224065,1188.7299395136906,2023-04-04 21:00:00+00:00,1463.4866431670036,Yes,Yes,No,No,No,No,TP2+Trail,1.06,1165.27,14,791.0,9.77,11257.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
190,NZD_JPY,BULLISH,2023-03-02 22:00:00+00:00,84.526,83.4418178159666,85.17650931042003,85.82701862084006,86.69436436806679,87.23645546008348,88.32063764411689,2023-03-08 22:00:00+00:00,83.3668178159666,No,No,No,No,No,Yes,SL,-1.07,-1176.09,15,144.0,0.01,108.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
191,XAU_USD,BULLISH,2023-03-02 22:00:00+00:00,1837.59952,1796.1670532640378,1862.4590000415774,1887.3184800831546,1920.4644534719243,1941.1806868399053,1982.6131535758677,2023-03-15 21:00:00+00:00,1903.1949797765,Yes,Yes,Yes,No,No,No,TP3+Trail,1.58,1741.51,15,311.0,0.27,4143.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
192,NAS100_USD,BULLISH,2023-03-02 22:00:00+00:00,11990.4136,11674.715202377514,12179.83263857349,12369.251677146982,12621.810395244971,12779.659594056215,13095.357991678698,2023-03-06 22:00:00+00:00,12324.303901479834,Yes,Yes,No,No,No,No,TP2+Trail,1.06,1163.39,15,96.0,3.48,3157.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
193,EUR_CHF,BULLISH,2023-03-05 22:00:00+00:00,0.9930975200000001,0.9846794260110003,0.9981483763933999,1.0031992327867998,1.0099337079779995,1.0141427549724993,1.0225608489614992,2023-03-09 22:00:00+00:00,0.9839294260110003,No,No,No,No,No,Yes,SL,-1.09,-1198.0,15,96.0,1.31,84.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
194,AUD_CHF,BEARISH,2023-03-05 22:00:00+00:00,0.63225886,0.6384172594668667,0.62856382031988,0.6248687806397599,0.6199420610662666,0.6168628613328333,0.6107044618659665,2023-03-07 22:00:00+00:00,0.6232477968450162,Yes,Yes,Yes,No,No,No,TP3+Trail,1.46,1609.54,15,48.0,1.79,61.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
195,NZD_JPY,BULLISH,2023-03-05 22:00:00+00:00,84.402352,83.2910961095025,85.06910553429849,85.73585906859698,86.62486378099497,87.18049172624372,88.2917476167412,2023-03-08 22:00:00+00:00,83.2160961095025,No,No,No,No,No,Yes,SL,-1.07,-1174.24,15,72.0,0.01,111.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
196,NZD_USD,BULLISH,2023-03-05 22:00:00+00:00,0.61790792,0.609482108068283,0.6229634071590303,0.6280188943180606,0.6347595438634343,0.6389724498292928,0.6473982617610099,2023-03-07 22:00:00+00:00,0.6087321080682829,No,No,No,No,No,Yes,SL,-1.09,-1197.91,15,48.0,1.31,84.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
197,NZD_CHF,BEARISH,2023-03-05 22:00:00+00:00,0.58097408,0.5858949029394916,0.578021586236305,0.57506909247261,0.5711324341210166,0.5686720226512707,0.563751199711779,2023-03-07 22:00:00+00:00,0.5765080076841388,Yes,Yes,No,No,No,No,TP2+Trail,0.91,998.35,15,48.0,2.24,49.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
198,NAS100_USD,BEARISH,2023-03-05 22:00:00+00:00,12449.3724,12873.098623488862,12195.136665906683,11940.900931813365,11601.919953022276,11390.056841277845,10966.330617788983,2023-03-12 21:00:00+00:00,12000.972603101805,Yes,Yes,No,No,No,No,TP2+Trail,1.06,1164.05,15,167.0,2.6,4237.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
199,GBP_JPY,BULLISH,2023-03-06 22:00:00+00:00,162.215,159.79709525810654,163.6657428451361,165.11648569027216,167.05080948378694,168.25976185473365,170.67766659662715,2023-03-14 21:00:00+00:00,160.1089600168095,Yes,No,No,No,No,No,TP1+Trail,-0.87,-958.12,15,191.0,0.01,241.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
200,AUD_USD,BEARISH,2023-03-06 22:00:00+00:00,0.67222432,0.6848373735736091,0.6646564878558345,0.6570886557116691,0.6469982128527818,0.6406916860659773,0.6280786324923682,2023-03-08 22:00:00+00:00,0.6596044832119744,Yes,Yes,No,No,No,No,TP2+Trail,1.0,1100.59,15,48.0,0.87,126.1,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
201,USD_JPY,BULLISH,2023-03-06 22:00:00+00:00,136.56872,134.82851509795,137.61284294123,138.65696588246,140.04912980410003,140.91923225512505,142.65943715717503,2023-03-09 22:00:00+00:00,135.03194788227802,Yes,No,No,No,No,No,TP1+Trail,-0.88,-971.41,15,72.0,0.86,174.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
202,XAU_USD,BULLISH,2023-03-06 22:00:00+00:00,1837.59952,1816.220776110044,1850.4267663339735,1863.254012667947,1880.357007779912,1891.04637972489,1912.4251236148461,2023-03-07 22:00:00+00:00,1816.145776110044,No,No,No,No,No,Yes,SL,-1.0,-1103.86,14,24.0,0.51,2137.9,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
203,USD_CAD,BULLISH,2023-03-06 22:00:00+00:00,1.36242526,1.349773222855006,1.3700164822869965,1.377607704573993,1.3877293342899881,1.3940553528624853,1.4067073900074791,2023-03-08 22:00:00+00:00,1.3750864193736938,Yes,Yes,No,No,No,No,TP2+Trail,1.0,1100.79,15,48.0,1.18,126.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
204,GBP_JPY,BULLISH,2023-03-07 22:00:00+00:00,161.996972,159.7110835207248,163.36850508756513,164.74003817513025,166.5687489585504,167.71169319818802,169.9975816774632,2023-03-14 21:00:00+00:00,160.00182567740882,Yes,No,No,No,No,No,TP1+Trail,-0.87,-960.09,15,167.0,0.01,228.6,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
205,USD_JPY,BULLISH,2023-03-07 22:00:00+00:00,136.64435600000002,134.82590687666786,137.7354254739993,138.8264949479986,140.28125424666433,141.1904788083304,143.00892793166258,2023-03-09 22:00:00+00:00,134.75090687666787,No,No,No,No,No,Yes,SL,-1.04,-1145.37,15,48.0,0.83,181.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
206,GBP_CAD,BULLISH,2023-03-08 22:00:00+00:00,1.6399807,1.6207849123901528,1.6514981725659084,1.6630156451318165,1.6783722752196943,1.6879701690246178,1.7071659566344652,2023-03-12 21:00:00+00:00,1.659578234866438,Yes,Yes,No,No,No,No,TP2+Trail,1.02,1123.02,15,95.0,0.57,192.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
207,USD_JPY,BULLISH,2023-03-08 22:00:00+00:00,136.64435600000002,134.9997135283344,137.63114148299937,138.61792696599875,139.93364094333123,140.75596217916404,142.40060465082962,2023-03-09 22:00:00+00:00,134.92471352833442,No,No,No,No,No,Yes,SL,-1.05,-1150.16,15,24.0,0.91,164.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
208,GBP_USD,BEARISH,2023-03-08 22:00:00+00:00,1.1922,1.2112773320753192,1.1807536007548083,1.1693072015096169,1.1540453358493614,1.144506669811702,1.1254293377363824,2023-03-09 22:00:00+00:00,1.2120273320753192,No,No,No,No,No,Yes,SL,-1.04,-1143.25,15,24.0,0.58,190.8,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
209,USD_CHF,BEARISH,2023-03-08 22:00:00+00:00,0.9379358799999999,0.9470070726888464,0.932493164386692,0.9270504487733842,0.919793494622307,0.9152578982778837,0.9061867055890372,2023-03-13 21:00:00+00:00,0.9195910193899781,Yes,Yes,Yes,Yes,No,No,TP4+Trail,2.02,2224.55,15,119.0,1.14,90.7,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
210,NAS100_USD,BULLISH,2023-03-08 22:00:00+00:00,11990.4136,11676.292687921978,12178.886147246812,12367.358694493627,12618.655424156044,12775.715880195055,13089.836792273078,2023-03-19 21:00:00+00:00,12487.545245643665,Yes,Yes,Yes,No,No,No,TP3+Trail,1.58,1740.87,15,263.0,3.5,3141.2,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
211,EUR_USD,BULLISH,2023-03-09 22:00:00+00:00,1.06113226,1.053498589301785,1.065712462418929,1.070292664837858,1.0763996013964299,1.0802164367455374,1.0878501074437523,2023-03-13 21:00:00+00:00,1.0684739509401078,Yes,Yes,No,No,No,No,TP2+Trail,0.96,1057.93,15,95.0,1.44,76.3,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
212,EUR_USD,BULLISH,2023-03-09 22:00:00+00:00,1.06342,1.0532789384753838,1.0695046369147698,1.0755892738295396,1.0837021230492325,1.0887726538115405,1.098913715336157,2023-03-14 21:00:00+00:00,1.0541515083193225,Yes,No,No,No,No,No,TP1+Trail,-0.91,-1005.35,15,119.0,1.08,101.4,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
213,USD_JPY,BEARISH,2023-03-09 22:00:00+00:00,136.50050000000002,138.5009231522609,135.30024610864348,134.09999221728697,132.49965369547826,131.4994421193478,129.49901896708695,2023-03-13 21:00:00+00:00,133.40482930366653,Yes,Yes,Yes,No,No,No,TP3+Trail,1.55,1702.26,15,95.0,0.75,200.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
214,XAU_USD,BULLISH,2023-03-09 22:00:00+00:00,1837.59952,1802.83971903101,1858.455400581394,1879.311281162788,1907.11912193798,1924.499022422475,1959.258823391465,2023-03-13 21:00:00+00:00,1892.6188045358492,Yes,Yes,Yes,No,No,No,TP3+Trail,1.58,1741.13,14,95.0,0.32,3476.0,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
215,GBP_USD,BULLISH,2023-03-09 22:00:00+00:00,1.20437,1.1855233196926993,1.2156780081843803,1.2269860163687607,1.2420633606146012,1.2514867007682515,1.2703333810755522,2023-03-20 21:00:00+00:00,1.2235974811257386,Yes,Yes,No,No,No,No,TP2+Trail,1.02,1122.23,15,263.0,0.58,188.5,0.0,Regime-Adaptive V2: Trend (ADX >= threshold) + Conservative Range (ADX < threshold)
